# local, NFS, Adam, Fuse
1	321.8708717	316.7806023	231.6940109
2	344.5995697	593.291984	212.1412469
3	416.124654	878.3978279	367.4231489
4	494.1073433	1096.827988	387.3434312
5	805.0395516	1530.464691	696.8012476
6	1772.452822	1637.719651	1281.995024
7	1777.119596	1636.186783	1272.789582
8	1843.835851	1639.937318	1286.484665
9	5657.367896	4651.698441	3583.873018
10	5892.572796	4720.45565	3489.589525
