# local, NFS, Adam, Fuse
1	321.8708717	335.433	239.806
2	344.5995697	688.754	503.054
3	416.124654	998.093	649.445
4	494.1073433	1237.139	936.051
5	805.0395516	1676.629	1254.146
6	1772.452822	2387.253	2056.272
7	1777.119596	2453.454	2060.267
8	1843.835851	2495.651	2024.045
9	5657.367896	4773.505	3625.644
10	5892.572796	4822.123	3691.467
