# NFS, Adam-3, Fuse-3, fuse-1, adam-1
1	335.433	239.806	231.6940109	316.7806023
2	688.754	503.054	212.1412469	593.291984
3     998.093	649.445	367.4231489	878.3978279
4	1237.139	936.051	387.3434312	1096.827988
5	1676.629	1254.146	696.8012476	1530.464691
6	2387.253	2056.272	1281.995024	1637.719651
7	2453.454	2060.267	1272.789582	1636.186783
8	2495.651	2024.045	1286.484665	1639.937318
9	4773.505	3625.644	3583.873018	4651.698441
10	4822.123	3691.467	3489.589525	4720.45565
